snippet1	snippet2	similarity	companies1	companies2	company_similarity	country1	country2	country_similarity	similarity_range
It’s hard to imagine Allan’s presence within IBM did not help speed that	With Allan’s plea for help with Code for IBM i, it would seem that IBM has gone a different direction	0.6676689001544173	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
for IBM to separate the debugger for years to enable his Code for IBM i	part of IBM’s commitment “to be more adaptable to the current marketplace,” IBM i	0.5541368852799129	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
the IBM commitments proved to be too great for Allan, who is now seeking more help for the project	drastic changes in the IT market and IBM has to address a need for its customers	0.49270807276279277	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
KPMG highlighted the impact of the current inflationary pressure on the ability of the productive capacity of the economy	the KPMG report expects the trend to continue into the year	0.4047001878914396	['kpmg']	['kpmg']	1.0	NG	NG	1.0	(0.4, 0.5]
recently, KPMG Nigeria announced he	the survey by professional services firm Accenture found while 38 per cent	0.10331253110776721	['kpmg']	['accenture']	0.7059705906933744	NG	GB	0.39033839106559753	(0.1, 0.2]
Wipro is expected to remain sideways within our range	"Infosys to report earnings this week ""Leading IT companies TCS and Infosys will report their results this week"	0.16243871552780786	['wipro']	['infosys']	0.9898891257498994	IN	IN	1.0000001192092896	(0.1, 0.2]
Infosys are expected to release their Q4 results for the financial year 2022	revenue growth for Infosys to be soft at 0.1 per cent QoQ in constant currency terms	0.5426635710597362	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Data were statistically analyzed by the IBM SPSS v22	[Found on gartner.com] From benchmarks to frameworks to rankings, we provide the practical solutions you need to transform your mission-critical priorities into measurable business results	0.21358498968023293	['ibm']	['gartner']	0.5935407032832408	GB		0.0	(0.2, 0.3]
[Found on gartner.com] enlisted Gartner to support its global expansion	[Found on gartner.com] How Hexing and Gartner built a program of continuous technology innovation	0.5965469704426166	['gartner']	['gartner', 'gartner']	0.9999999999999998			0.0	(0.5, 0.6]
[Found on gartner.com] Use Gartner BuySmart™ capabilities to streamline your tech purchasing	Mphasis (up 1.07%) and HCL Technologies (up 1.04%), Wipro (up 1.01%), L&T Technology Services (up 0.66%), Infosys (up 0.62%), Persistent Systems (up 0.15%) and LTI Mindtree (up 0.05%) advanced	0.38283362608058313	['gartner']	['wipro', 'mphasis']	0.5032863321876601		IN	0.0	(0.3, 0.4]
Tata Consultancy Services is gearing up for its highly anticipated Q4 earnings call	IBM and Wasabi Technologies, the hot cloud storage company, are collaborating to drive data innovation across hybrid cloud environments	0.19309609323969787	['tata consultancy services']	['ibm', 'wasabi technologies']	0.9122373372415081	US	US	1.0	(0.1, 0.2]
Open Liberty IBM has released Open Liberty	Cognizant Technology Solution (CTSH - Free Report) and Microsoft (MSFT - Free Report) announced the expansion of their partnership in the healthcare market by integrating CTSH’s TriZetto with Microsoft Cloud for Healthcare	0.2998188703830179	['ibm']	['cognizant technology solutions', 'microsoft corp.']	0.8112365039343697	ID	US	0.3806086778640747	(0.2, 0.3]
As part of this strategic partnership, PwC will enable actyv.ai	[Found on gartner.com] Gartner for Technical Professionals research explores insights into the security best practices, methodologies and tools needed to ensure operational success	0.1898856937676206	['pricewaterhousecoopers']	['gartner']	0.4474692902947945	IN	CN	0.7108067870140076	(0.1, 0.2]
In conclusion, FTI Consulting appears to be a strong candidate for investors seeking exposure to high growth opportunities amidst global economic uncertainties	Yousif Capital Management LLC similarly reported an increase in their FTI Consulting stake	0.5974470509007891	['fti consulting']	['fti consulting']	1.0	US	US	1.0	(0.5, 0.6]
FTI is well-positioned to benefit from industry tailwinds that experts anticipate in 2021, including an increase in the number of public and private firms	FTI Consulting, Inc. has been experiencing increasing interest from large investors, with several buying and selling shares of the business services provider’s stock in the 1st quarter	0.5316751958092351	['fti consulting']	['fti consulting']	1.0	US	US	1.0	(0.5, 0.6]
FTI Consulting has differentiated itself within a crowded market due to its geographic footprint located in over fifty countries as well as diversification into new service areas such as cybersecurity which have increased client demand substantially amid growing global threats against cyberterrorism hedging risks associated with sensitive data protection	However, Accenture research found that a significant portion of people still want to visit their bank for human advice on everything from setting up a savings account	0.2865358691709825	['fti consulting']	['accenture']	0.6874856245649726	US	GB	0.7544673085212708	(0.2, 0.3]
Tata Consultancy Services will announce its results for the fourth quarter	Infosys to declare a12 per cent year-on-year growth in net profit at Rs 6,379 crore	0.3874298345685205	['tata consultancy services']	['infosys']	0.5863982315516021	IN	IN	1.0000001192092896	(0.3, 0.4]
The brokerage expects TCS to post a 14.7 per cent growth in net profit for the quarter ended March 31, 2023 at Rs 11,388 crore against Rs 9,926 crore in the same period of the previous year	Accenture’s research found that a significant proportion of people still want to visit their bank to access human advice	0.05572899233969747	['tata consultancy services']	['accenture']	0.6139446416946888	IN	GB	0.5888364911079407	(-0.001, 0.1]
IBM Attracts Attention from Financial Institutions with Recent Shareholder Changes International Business Machines, commonly known as IBM,	With its focus on technology’s latest advancements, IBM will undoubtedly continue to be an industry leader well into the future	0.6713495047498395	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
The value of State of Michigan Retirement System’s holdings in International Business Machines is estimated at $40,617,000	Furthermore, International Business Machines Co still holds solid ratios linked running their finances	0.5216024008763651	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
International Business Machines remains firmly grounded as a powerhouse in its field	IBM will undoubtedly continue to be an industry leader well into the future	0.5695966683836023	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
International Business Machines Co still holds solid ratios linked running their finances	PWC and their ilk will be safe enough with SF	0.20385015911803045	['ibm']	['pricewaterhousecoopers']	0.7352658366320254	US	US	1.0	(0.2, 0.3]
Pullum Anne now has a beneficial interest in 17,954 Willis Towers Watson shares worth $4.3 million	The Volume Weghted Average Price of WTW in the period Feb 08 to Apr 06 was $234.76	0.2552968515027736	['willis towers watson']	['wtw']	1.0000000000000002	US	AU	0.6053652763366699	(0.2, 0.3]
Infosys, an Indian IT firm founded by Sunak’s father-in-law N.R. Narayana Murthy, is linked to Israel	Sunak’s wife, Akshata Murty, has a 0.93% stake in Infosys and collects £11.5 million (more than $14 million) in annual dividends from the company	0.6732377392508455	['infosys']	['infosys']	1.0	GB	GB	1.0	(0.6, 0.7]
PwC has estimated the market for retailer media in Australia is worth about $1 billion	Accenture’s research found huge numbers still	0.19013834988338787	['pricewaterhousecoopers']	['accenture']	0.9861687304353463	AU	GB	0.650200366973877	(0.1, 0.2]
Scheker Izquierdo joined KPMG	IBM has been involved in many technological innovations throughout its history, such as the development of the first computer, the introduction of the floppy disk, and the development of the first video game system	0.04547246491898989	['kpmg']	['ibm']	0.6113164323692261	US	US	1.0	(-0.001, 0.1]
IBM continues to be a leader in the technology industry	Accenture is focused on helping clients achieve high performance through “business transformation	0.16126597438611623	['ibm']	['accenture']	0.7565876690497543	US	US	1.0	(0.1, 0.2]
As a key player in the global economy, Accenture strives to stay ahead of the curve	Oliver Wyman’s mission is to make a lasting difference in the world by helping clients build better organizations and societies	0.2410172932004693	['accenture']	['oliver wyman']	0.6744395184001932	US	US	1.0	(0.2, 0.3]
PwC helps companies identify opportunities for sustainability and create strategies to reduce their impact on the environment	By offering to create insight, sound advice, and innovative solutions, KPMG is committed to helping its clients	0.32478904675469517	['pricewaterhousecoopers']	['kpmg']	0.6985875436212425	US	US	1.0	(0.3, 0.4]
KPMG has a global network of member firms which serve clients in all major economic centres, providing customized solutions to meet the needs of businesses and organizations in local, regional, and global markets	to create insight, sound advice, and innovative solutions, KPMG	0.6431186835311237	['kpmg']	['kpmg']	1.0	US	US	1.0	(0.6, 0.7]
Bain & Company offers a wide range of services, including strategy, operations, technology and digital transformation, organization design and culture, corporate finance and mergers and acquisitions	Accenture has established itself as a major player in the professional services industry	0.2701439004225573	['bain & co.']	['accenture']	0.7370088446166073	US	US	1.0	(0.2, 0.3]
Ernst & Young had also met with authority officials and gathered details about various departments related to their survey	Ernst & Young had undertaken a survey and submitted its report on March 21, 2018, detailing ways to increase earnings so that the authority can become financially self-reliant instead of depending	0.6615907903897799	['ernst & young llp']	['ernst & young llp']	1.0000000000000002	IN	IN	1.0000001192092896	(0.6, 0.7]
IBM’s Watson infamously proposed incorrect and dangerous treatments to cancer patients	for profitability, International Business Machines has a trailing twelve months EPS	0.09313357776790257	['ibm']	['ibm']	0.9999999999999999	IN	US	0.5367935299873352	(-0.001, 0.1]
PE Ratio International Business Machines has a trailing twelve months price to earnings ratio of 21.83	Sales Growth International Business Machines’s sales growth is 1.1% for the current quarter	0.5454643017348882	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
MV Capital Management Inc.’s holdings in International Business Machines were worth $511,000 as of its most recent filing with the Securities and Exchange Commission	MV Capital Management Inc.’s holdings in International Business Machines were worth $511,000 at the end	0.9685992413527332	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.9, 1.0]
being the Vaccine Hub of the world, was rated by Mercer as the Best Indian city for five years in a row from 2015	Center for Financial Planning Inc.’s holdings in International Business Machines were worth $365,000 at the end	0.13114852837951482	['mercer']	['ibm']	0.5620858027321105	IN	US	0.5367935299873352	(0.1, 0.2]
20% upside over a year are among Chouhan’s favourites, while Infosys, HCL Tech and Tech Mahindra could be good value	IBM, on the other hand, wasn’t at the top of its game	0.28581727929750567	['infosys', 'hcl technologies']	['ibm']	0.7415250871387742	IN	GB	0.5888364911079407	(0.2, 0.3]
IBM was one of the most powerful companies on earth, manufacturing 80% of the computers in the United States	IBM upgraded the machine for the 1997 games, with over 500 processors and 480 specially-designed “chess chips	0.46412028949713074	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
the IBM team stayed up late into the night fixing bugs and adjusting Deep Blue’s code	IBM must have used a human player	0.43815317976235096	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
After each game, Kasparov and the IBM team would walk into the auditorium, where hundreds of journalists and spectators would cheer for the grandmaster	IBM even brought in a grandmaster to fine-tune the AI, who helped program responses for the exact kind of anti-computer play Kasparov	0.5614428820239202	['ibm']	['ibm']	0.9999999999999999	US	GB	0.7544673085212708	(0.5, 0.6]
After losing the first game, the IBM team stayed up late into the night fixing bugs and adjusting Deep Blue’s code	IBM had spent millions of dollars and the better part of a decade developing the machine	0.4263489226830587	['ibm']	['ibm']	0.9999999999999999	US	GB	0.7544673085212708	(0.4, 0.5]
IBM to a third match to settle the score for the record books	IBM dismantled Deep Blue after the games	0.4389873814554532	['ibm']	['ibm']	0.9999999999999999	GB	GB	1.0	(0.4, 0.5]
IBM’s dominance slipped away to Microsoft and other competitors as the 20th century wore	The team noticed that one of the bodyguards IBM arranged for Kasparov	0.2588601984492308	['ibm', 'microsoft corp.']	['ibm']	0.8983254477671964	US	GB	0.7544673085212708	(0.2, 0.3]
Kasparov challenged IBM to a third match to settle the score for the record books	Optas LLC’s holdings in Accenture were worth $303,000 at the end	0.0759826503477091	['ibm']	['accenture']	0.7565876690497543	GB	US	0.7544673085212708	(-0.001, 0.1]
players like Wipro have delayed the onboarding of freshers,	New York State Teachers Retirement System owned 0.11% of International Business Machines worth $143,356,000 at the end	-0.041620323925573736	['wipro']	['ibm']	0.7214883526689106	IN	US	0.5367935299873352	
New York State Teachers Retirement System Reduces Holdings in International Business Machines Co.	PFG Advisors’ holdings in Accenture were worth $6,069,000 as of its most recent filing with the Securities and Exchange Commission	0.16632428581195263	['ibm']	['accenture']	0.7565876690497543	US	US	1.0	(0.1, 0.2]
Beacon Capital Management LLC’s holdings in Accenture were worth $108,000 at the end	This would be followed by HCLTech, Wipro,	0.06684546781039057	['accenture']	['wipro']	0.9838562324742116	US	IN	0.5367935299873352	(-0.001, 0.1]
Tata Consultancy Services and Infosys, the top two IT services firms, are slated to report March quarter earnings this week	KPMG's alleged liability is based on the fact that it signed off on SVB's 2022 annual report two weeks before the March	0.32776313007586283	['tata consultancy services', 'tata consultancy services']	['kpmg']	0.46337378954787256	IN	IN	1.0000001192092896	(0.3, 0.4]
PwC jumps 30 spots in world index	Genex Infosys topped the turnover chart with its shares worth Tk 37.44 crore changing hands	0.3232208696960837	['pricewaterhousecoopers']	['infosys']	0.9763421082746169	IN	BD	0.6388802528381348	(0.3, 0.4]
FLC Capital Advisors’ holdings in International Business Machines were worth $3,885,000 at the end	International Business Machines Price Performance opened at $130.50 on Friday	0.5286643456449773	['ibm']	['ibm']	0.9999999999999999	PA	PA	1.0000001192092896	(0.5, 0.6]
IBM wanted to address the workforce mental health crisis and provide effective services to foster whole-company resilience	For example, IBM wanted to address the workforce mental health crisis and provide effective services to foster whole-company resilience	1.0	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.9, 1.0]
Gartner makes up about 1.4% of Main Street Financial Solutions LLC’s portfolio, making the stock its 17th biggest holding	Main Street Financial Solutions LLC’s holdings in Gartner were worth $1,007,000 at the end	0.827612882108685	['gartner']	['gartner']	0.9999999999999998	PA	PA	1.0000001192092896	(0.8, 0.9]
MV Capital Management Inc.’s holdings in AON were worth $2,677,000 at the end	New York State Teachers Retirement System’s holdings in Accenture were worth $205,334,000 as of its most recent SEC filing	0.37515671660700145	['aon']	['accenture']	0.9815206471581255	US	US	1.0	(0.3, 0.4]
PwC’s Global Investor Survey found that 87% of investors think corporate	State of Michigan Retirement System lifted its position in Cognizant Technology Solutions by 1.2% during the fourth quarter	0.261733645589081	['pricewaterhousecoopers']	['cognizant technology solutions']	0.9704443509705644	US	US	1.0	(0.2, 0.3]
it's a recognized leader by the International Data Corporation and Gartner	First Personal Financial Services’ holdings in Accenture were worth $11,696,000 at the end	0.10681159021337457	['gartner']	['accenture']	0.45627179858000544	US	US	1.0	(0.1, 0.2]
Raab & Moskowitz Asset Management LLC Makes New Investment in International Business Machines Co.	Ballentine Partners LLC’s holdings in International Business Machines were worth $1,746,000 as of its most recent SEC filing	0.5072913804060528	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
Telos Capital Management Inc.’s holdings in International Business Machines were worth $617,000 at the end	Alpha DNA Investment Management LLC’s holdings in Accenture were worth $1,044,000 as of its most recent filing with the Securities and Exchange Commission	0.4333155767005727	['ibm']	['accenture']	0.7565876690497543	US	US	1.0	(0.4, 0.5]
This is attributed to the rising global demand for crude oil, the ambitious Vision 2030 targets and the government's increased focus on improving the private sector, said PwC in its 2023 TransAct Middle East report titled,	the Middle East findings for PwC’s 26th Global CEO Survey, 2023 is expected to be a progressive time for transformation and transactions at the forefront of CEOs’ value creation strategies	0.45744723106280494	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	SA	SA	1.0	(0.4, 0.5]
One Seven LLC’s holdings in AON were worth $250,000 at the end	Comerica Bank’s holdings in Cognizant Technology Solutions were worth $9,288,000 as of its most recent filing with the Securities and Exchange Commission	0.47481428238685236	['aon']	['cognizant technology solutions']	1.0000000000000002	US	US	1.0	(0.4, 0.5]
Latitude Advisors LLC Takes Position in International Business Machines Co.	Drive Wealth Management LLC Invests $247,000 in International Business Machines Co.	0.5799868783108639	['ibm', 'latitude']	['ibm', 'drive']	0.877369967518272	US	US	1.0	(0.5, 0.6]
Wipro fired hundreds of freshers after they failed an internal assessment test	CENTRAL TRUST Co’s holdings in Willis Towers Watson Public were worth $819,000 at the end	0.09685664421678399	['wipro']	['willis towers watson']	0.6680139253025782	US	IN	0.5367935299873352	(-0.001, 0.1]
Baker Tilly Wealth Management LLC’s holdings in Cognizant Technology Solutions were worth $468,000 as of its most recent SEC filing	a draft PwC report has warned clients to speed up the sale of assets and investments in their pension pots in order to protect their wealth ahead of Sinn Féin potentially being in power, with the party	0.08729728703443655	['cognizant technology solutions']	['pricewaterhousecoopers']	0.9704443509705644	US	US	1.0	(-0.001, 0.1]
The Business Post reported that a draft PwC report has warned clients to speed up the sale of assets and investments in their pension pots in order to protect their wealth ahead of Sinn Féin potentially being in power, with the party riding high in opinion polls	IBM’s Watson notoriously proposed wrong and dangerous treatments for cancer patients	0.0934484456504696	['pricewaterhousecoopers']	['ibm']	0.7352658366320254	US	US	1.0	(-0.001, 0.1]
Infosys to report a strong growth quarter	Infosys to achieve its guided revenue growth	0.7794811101471215	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.7, 0.8]
on the one hand global IT giant Accenture continued to report strong bookings in the outsourcing business (proxy to Indian IT companies) while, on the other hand, we witnessed fast-paced events	global IT giant Accenture continued to report strong bookings in the outsourcing business	1.0	['accenture']	['accenture']	1.0	IN	IN	1.0000001192092896	(0.9, 1.0]
Baker Tilly Wealth Management LLC’s holdings in AON were worth $581,000 as of its most recent SEC filing	Strs Ohio’s holdings in Cognizant Technology Solutions were worth $11,021,000 at the end	0.4549651871713969	['aon']	['cognizant technology solutions']	1.0000000000000002	US	US	1.0	(0.4, 0.5]
First Personal Financial Services' holdings in Cognizant Technology Solutions were worth $2,383,000 as of its most recent filing with the Securities & Exchange Commission	First Personal Financial Services’ holdings in International Business Machines were worth $413,000 at the end	0.6166136660938663	['cognizant technology solutions']	['ibm']	0.7508252617635794	US	US	1.0	(0.6, 0.7]
Tata Consultancy Services and Infosys, the top two IT services firms in the country, are set to report their earnings for the quarter next week,	four of the top six IT services firms — Tata Consultancy Services , Infosys, HCL Technologies and Wipro — to post less than 1% sequential revenue growth in the March quarter	0.5756463170807031	['tata consultancy services']	['tata consultancy services']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
a similar picture, pegging TCS and Infosys to post marginal revenue growth	HCL, Tech Mahindra and Wipro to post declines	0.3134111342164776	['infosys', 'tcs']	['wipro']	0.9926287603087725	IN	IN	1.0000001192092896	(0.3, 0.4]
MV Capital Management Inc.’s holdings in Accenture were worth $2,733,000 at the end	Park Avenue Securities LLC’s holdings in Willis Towers Watson Public were worth $546,000 at the end	0.4977362418067422	['accenture']	['willis towers watson']	0.7370088446166073	PA	IN	0.4140567183494568	(0.4, 0.5]
Willis Towers Watson Public Stock Performance WTW opened at $236.73 on Friday	Contrary to this trend, the market capitalization of Infosys declined by Rs 2,323.2 crore to Rs 5,89,966.72 crore	0.18660472669269434	['willis towers watson']	['infosys']	0.7075397330368947	IN	IN	1.0000001192092896	(0.1, 0.2]
In the face of global headwinds, other IT firms like Wipro and Tech Mahindra have also delayed	Following close to its rival, the second largest IT firm, Infosys will announce its Q4FY23 earnings on April 13	0.3447188353034689	['wipro', 'tech mahindra']	['infosys']	0.9880606187809963	IN	IN	1.0000001192092896	(0.3, 0.4]
For the third quarter, Infosys highlighted strong Q3 performance with year-on-year growth at 13.7% and sequential	State of Michigan Retirement System boosted its stake in Cognizant Technology Solutions by 1.2% during the fourth quarter	0.2973603001231432	['infosys']	['cognizant technology solutions']	0.9508097062919351	IN	US	0.5367935299873352	(0.2, 0.3]
Exchange Traded Concepts LLC’s holdings in International Business Machines were worth $14,792,000 at the end	As the dust settles, industry giants including KPMG, Goldman Sachs, Bank of America, and Morgan Stanley have found themselves	0.33727814619490215	['ibm']	['kpmg']	0.6113164323692261	AM	US	0.3086455762386322	(0.3, 0.4]
Professional customers, accustomed to IBM, had little desire to change supplier, especially since the multinational offered PCs at less than 2,000 dollars	companies like Tata Consultancy Services , Infosys, Delta Corp and HDFC Bank would be releasing their March quarter report cards this week	0.2548080791107122	['ibm']	['tata consultancy services']	0.9563429069637989	US	IN	0.5367935299873352	(0.2, 0.3]
In Q3 FY23, TCS pleasantly surprised the Street with a 5.3% sequential	IT major Tata Consultancy Services will announce its Q4 results on April 12	0.3732134537573044	['tata consultancy services']	['tata consultancy services']	1.0	IN	IN	1.0000001192092896	(0.3, 0.4]
Infosys will also recommend a final dividend for the financial year ending March 31, 2023	IT firm Infosys will release its Q4 results on April 13	0.5865100258588043	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Other than TCS, National Standard, Anand Rathi Wealth, Dharani Sugars & Chemicals and Sanathnagar Enterprises will also announce Q4 results on April 12	Moreover, PwC conducted a recent survey, which revealed that 82%	0.3380823761744687	['tata consultancy services']	['pricewaterhousecoopers']	0.6063624575698007	IN	GB	0.5888364911079407	(0.3, 0.4]
Wipro has announced the date as April 27	KPMG, Goldman Sachs, Bank of America, Morgan Stanley, and Keefe, Bruyette & Woods did not return emails seeking comment on the lawsuit	0.10962680282065504	['wipro']	['kpmg']	0.6612745307122871	IN	AR	0.5762205719947815	(0.1, 0.2]
why KPMG's alleged liability is based on the fact that it signed off on SVB's 2022 annual report two weeks before the March	TCS and Infosys and banking heavyweight, HDFC Bank, will announce their numbers	0.2668171512534839	['kpmg']	['infosys', 'tcs']	0.6747295045994268	US	IN	0.5367935299873352	(0.2, 0.3]
However, the mcap of Infosys Ltd. declined by Rs 2,323.2 crore to Rs 5,89,966.72 crore	In a report compiled by Gartner, Pure Storage has been marked as a leader for nine consecutive years because of its ability	0.1736923438481278	['infosys']	['gartner', 'pure storage']	0.6130328226226711	IN	US	0.5367935299873352	(0.1, 0.2]
While still in negative territory, PwC’s consumer sentiment index was at -25 in March	However, the mcap of Infosys declined by Rs 2,323.2 crore to Rs 5,89,966.72 crore	0.19331774717514377	['pricewaterhousecoopers']	['infosys']	0.9763421082746169	GB	IN	0.5888364911079407	(0.1, 0.2]
Besides the sugar producer, Infosys, TCS, Anand Rathi, Delta Corp, and Nestle India will consider dividend payments	Infosys will announce its fourth quarter results on April 13	0.3663660982367282	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.3, 0.4]
A draft PwC report to their clients has advised them to accelerate their asset sales and boost their pension contributions in order to protect their wealth before Sinn Féin gets into power	Rob spent six years at PwC in the consultancy division, then	0.3072742030447946	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	IE	GB	0.6723213791847229	(0.3, 0.4]
He said Mercer,a consulting firm, had rated Hyderabad as the best Indian city five years in a row	The Mumbai-based Tata Consultancy Services will release its Q4 FY23 earnings result on Wednesday, April 12, 2023	0.28191991921072185	['mercer']	['tata consultancy services']	0.39761327636320326	IN	US	0.5367935299873352	(0.2, 0.3]
Infosys will release its Q4 FY23 earnings on Thursday, April 13, 2023, while India’s largest private sector lender HDFC Bank will release its March-ended quarterly earnings result on Saturday, April 15, 2023	however, despite the fluctuations in the market trend dynamics over time, IBM has managed to maintain stability through adhering to robust operational strategies	0.21197512319893075	['infosys']	['ibm']	0.7279356332899384	IN	US	0.5367935299873352	(0.2, 0.3]
to recent predictions based on comprehensive financial analytics about future prospects in tech stocks like IBM	With these investments, changes in position and consistent dividend payouts, IBM remains an attractive company for investors	0.5651859261980436	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
IBM’s strong track record in technology solutions	IBM has managed to maintain stability through adhering to robust operational strategies	0.576867614439291	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
IBM attracts investment despite recent payroll reduction announcement	Genex Infosys became the weekly turnover leader with shares of Tk 1.78 billion changing hands	0.37842838830399267	['ibm']	['infosys']	0.7279356332899384	US	BD	0.37941962480545044	(0.3, 0.4]
Although Cognizant Technology Solutions had a net margin of 11.79% and a return on equity of 18.92%, it was seen	Cognizant has an enviable reputation in several verticals where clients are making large scale investments	0.640699882965417	['cognizant technology solutions']	['cognizant technology solutions']	1.0000000000000002	US	US	1.0	(0.6, 0.7]
Gartner outperformed the change of -9.3%	Gartner Director Anne Sutherland Fuchs adds shareholding in Gartner Sunday April 09, 2023	0.3523278916638231	['gartner']	['gartner']	0.9999999999999998	US	AU	0.6053652763366699	(0.3, 0.4]
Anne Sutherland Fuchs now has a beneficial interest in 17,538 Gartner shares worth $5.5 million	Etheredge James O now has a beneficial interest in 12,347 Accenture shares worth $3.5 million	0.5347464988353494	['gartner']	['accenture']	0.45627179858000544	US	AU	0.6053652763366699	(0.5, 0.6]
Jan Siegmund now has a beneficial interest in 57,458 Cognizant Technology Solutions Class A shares worth $3.5 million	Cognizant Technology Solutions Class A CFO Jan Siegmund adds shareholding in Cognizant Technology Solutions Class A Sunday April 09, 2023	0.7449907710505599	['cognizant technology solutions']	['cognizant technology solutions']	1.0000000000000002	US	AU	0.6053652763366699	(0.7, 0.8]
IBM recently unveiled an unbelievable 2-nanometer (nm) chip technology which will put 50 billion transistors, each the size of five atoms, on a space	Genex Infosys topped the weekly turnover chart with a value of Tk178.4 crore	0.21035642365567	['ibm']	['infosys']	0.7279356332899384	US	BD	0.37941962480545044	(0.2, 0.3]
Beacon Capital Management LLC’s holdings in International Business Machines were worth $225,000 as of its most recent filing with the Securities and Exchange Commission	Kyndryl, the standalone infrastructure services company created by International Business Machines Corp. ,	0.35607716126973066	['ibm']	['ibm', 'kyndryl']	0.8856393230044894	US	CA	0.6992766857147217	(0.3, 0.4]
First National Bank Sioux Falls’ holdings in International Business Machines were worth $433,000 as of its most recent filing with the Securities & Exchange Commission	FTI Consulting boasts a range of essential advisory services for firms worldwide tirelessly deployed by experienced professionals who galvanize all aspects needed for addressing complex issues facing firms globally	0.08542409202651213	['ibm']	['fti consulting']	0.6796048767916921	US	US	1.0	(-0.001, 0.1]
In conclusion, the rise of FTI Consulting’s appeal to investors with large portfolios is thanks to their exceptional performance over the last few quarters as well as future earnings predictions	Intellect has associated with PricewaterhouseCoopers Ltd	0.34270356260432666	['fti consulting']	['pricewaterhousecoopers', 'intellect design arena']	0.8343805604766036	US	MU	0.3169134557247162	(0.3, 0.4]
PwC’s role, on the other hand, is to support and guide the Bank through this change for a smooth transition to the QCBS	Mercer said the gaps in addressing the job security of special populations like gig workers and leveraging technology persist	0.20416404102733623	['pricewaterhousecoopers']	['mercer']	0.601022670961074	MU	PH	0.5569050312042236	(0.2, 0.3]
Research on family businesses is a good place for fresh ideas and lessons, while there are also professional advisors that can help families take some of these critical decisions,” stated Fuad Chapra, Head of Private Enterprise & Family Business at KPMG in Saudi Arabia	Human Investing LLC’s holdings in International Business Machines were worth $741,000 at the end	0.16184126141241645	['kpmg']	['ibm']	0.6113164323692261	SA	US	0.5438600778579712	(0.1, 0.2]
State of Michigan Retirement System’s holdings in AON were worth $16,885,000 as of its most recent filing with the Securities & Exchange Commission	State of Michigan Retirement System Lowers Holdings in Aon plc	0.8335260689092316	['aon']	['aon']	1.0000000000000002	US	US	1.0	(0.8, 0.9]
Cortland Associates Inc. MO Makes New $201,000 Investment in International Business Machines Co.	Wright Investors Service Inc.’s holdings in International Business Machines were worth $4,358,000 at the end	0.5777046459728978	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
Finally, in the large category, Synchrony local subsidiary Synchrony Global Services Philippines emerged as the victor, followed by Accenture and PSG Global Solutions	Since 1991, CFES has partnered with hundreds of businesses and corporations, including the Boston Celtics, Atlanta Hawks, GE, Southwest Airlines and TransPerfect. CFES designed a program for Ernst & Young that has helped 2,000 youth in 38 cities	0.298383917633654	['accenture', 'synchrony']	['ernst & young llp', 'ge21']	0.5954972656299845	PH	US	0.48275887966156006	(0.2, 0.3]
for Ernst & Young that has helped 2,000 youth in 38 cities	PwC Partner Dan Hays explained during an interview at the MWC Barcelona 2023 event that hyperscalers are likely to keep their distance	0.017683446241594004	['ernst & young llp']	['pricewaterhousecoopers']	0.5330760003405258	US	JO	0.2640240490436554	(-0.001, 0.1]
General Dynamics renewed its lease of 31,500 square feet at 326 IBM Road,	Jay Chaudhry worked in big companies like IBM, Unisys, and IQ Software for more than two decades before he launched SecureIT	0.16190934266394	['ibm', 'general dynamics']	['ibm']	0.8711270602196433	GB	US	0.7544673085212708	(0.1, 0.2]
